year,college_code,college_name,major_code,major_name,plan_count,min_score,min_rank
2021,1235,天津外国语大学,006,西班牙语,1,621,23883
2021,1235,天津外国语大学,007,意大利语,1,616,27440
2021,1235,天津外国语大学,008,葡萄牙语,1,617,27076
2021,1235,天津外国语大学,009,芬兰语,1,587,56157
2021,1235,天津外国语大学,010,波兰语,1,591,51923
2021,1235,天津外国语大学,011,希腊语,1,595,47509
2021,1235,天津外国语大学,012,保加利亚语,1,591,51905
2021,1235,天津外国语大学,013,罗马尼亚语,1,580,64077
2021,1235,天津外国语大学,014,朝鲜语,2,595,47284
2021,1235,天津外国语大学,015,阿拉伯语,2,594,48244
2021,1235,天津外国语大学,016,印度尼西亚语,1,598,44584
2021,1235,天津外国语大学,017,印地语,1,584,58869
2021,1235,天津外国语大学,018,国际经济与贸易,2,595,47152
2021,1235,天津外国语大学,019,金融学,3,592,50240
2021,1235,天津外国语大学,020,工商管理类,4,589,53873
2021,1235,天津外国语大学,021,大数据管理与应用,2,581,62034
2021,1235,天津外国语大学,022,法学,1,623,22010
2021,1235,天津外国语大学,023,行政管理,1,604,38471
2021,1235,天津外国语大学,024,国际政治,1,610,33074
2021,1235,天津外国语大学,025,外交学,1,622,23281
2021,1235,天津外国语大学,026,国际组织与全球治理,1,617,27108
2021,1235,天津外国语大学,027,汉语国际教育,2,605,37649
2021,1235,天津外国语大学,028,汉语言文学,2,612,30814
2021,1235,天津外国语大学,029,广告学,1,605,37424
2021,1235,天津外国语大学,030,网络与新媒体,1,606,36791
2021,1235,天津外国语大学,031,教育技术学,1,580,63595
2021,1235,天津外国语大学,032,数字媒体技术,2,580,63364
2021,1235,天津外国语大学,033,经济学(中外合作办学),2,586,56686
2021,1236,天津外国语大学滨海外事学院(独立学院),001,英语,1,552,96352
2021,1236,天津外国语大学滨海外事学院(独立学院),002,日语,1,544,105442
2021,1236,天津外国语大学滨海外事学院(独立学院),003,国际经济与贸易,1,545,104469
2021,1236,天津外国语大学滨海外事学院(独立学院),004,法学,1,552,96492
2021,1236,天津外国语大学滨海外事学院(独立学院),005,汉语国际教育,1,548,101288
2021,1236,天津外国语大学滨海外事学院(独立学院),006,学前教育,2,551,97526
2021,1236,天津外国语大学滨海外事学院(独立学院),007,护理学,3,539,111398
2021,1237,天津现代职业技术学院,504,电子竞技运动与管理,3,495,
2021,1239,天津医科大学(一流学科建设高校),001,临床医学(5+3一体化),5,654,5891
2021,1239,天津医科大学(一流学科建设高校),002,临床医学(5+3一体化，儿科学),1,654,5898
2021,1239,天津医科大学(一流学科建设高校),003,口腔医学(5+3一体化),1,658,4447
2021,1239,天津医科大学(一流学科建设高校),004,临床医学,1,653,5960
2021,1239,天津医科大学(一流学科建设高校),005,基础医学(朱宪彝班),1,647,8333
2021,1239,天津医科大学(一流学科建设高校),006,眼视光医学,1,652,6431
2021,1239,天津医科大学(一流学科建设高校),007,预防医学,2,642,10525
2021,1239,天津医科大学(一流学科建设高校),008,生物医学工程,1,640,11420
2021,1239,天津医科大学(一流学科建设高校),009,智能医学工程,1,649,7607
2021,1239,天津医科大学(一流学科建设高校),010,药学类,3,639,12107
2021,1239,天津医科大学(一流学科建设高校),011,医学技术类,3,638,12479
2021,1240,天津医科大学临床医学院(独立学院),001,临床医学,7,562,83661
2021,1240,天津医科大学临床医学院(独立学院),002,口腔医学,4,577,67191
2021,1240,天津医科大学临床医学院(独立学院),003,药学,7,546,102970
2021,1240,天津医科大学临床医学院(独立学院),004,护理学,10,547,101760
2021,1240,天津医科大学临床医学院(独立学院),005,眼视光学,10,554,93164
2021,1240,天津医科大学临床医学院(独立学院),006,医学检验技术,6,553,94228
2021,1240,天津医科大学临床医学院(独立学院),007,医学影像技术,5,542,107364
2021,1240,天津医科大学临床医学院(独立学院),008,康复治疗学,3,551,97443
2021,1240,天津医科大学临床医学院(独立学院),009,健康服务与管理,3,543,107139
2021,1240,天津医科大学临床医学院(独立学院),010,法学,13,540,110521
2021,1240,天津医科大学临床医学院(独立学院),011,公共事业管理,11,527,124341
2021,1240,天津医科大学临床医学院(独立学院),012,市场营销,11,527,125011
2021,1241,天津医学高等专科学校,501,护理,2,517,136698
2021,1241,天津医学高等专科学校,502,助产,2,506,148594
2021,1241,天津医学高等专科学校,503,临床医学,4,523,129811
2021,1241,天津医学高等专科学校,504,针灸推拿,4,512,141740
2021,1241,天津医学高等专科学校,505,康复治疗技术,4,502,152714
2021,1241,天津医学高等专科学校,506,智能医疗装备技术,2,506,148885
2021,1241,天津医学高等专科学校,507,药学,4,512,141829
2021,1241,天津医学高等专科学校,508,中药学,2,522,130633
2021,1241,天津医学高等专科学校,509,医学检验技术,4,517,136556
2021,1241,天津医学高等专科学校,510,医学生物技术,2,513,141206
2021,1241,天津医学高等专科学校,511,药品经营与管理,2,508,146011
2021,1241,天津医学高等专科学校,512,药物制剂技术,4,508,146751
2021,1241,天津医学高等专科学校,513,卫生信息管理,2,505,149565
2021,1241,天津医学高等专科学校,514,医学营养,2,510,143729
2021,1241,天津医学高等专科学校,516,口腔医学,8,532,118573
2021,1244,天津市职业大学,501,机械制造及自动化,5,495,
2021,1244,天津市职业大学,502,模具设计与制造,3,495,
2021,1244,天津市职业大学,503,宝玉石鉴定与加工,3,495,
2021,1244,天津市职业大学,504,电子商务,3,495,
2021,1244,天津市职业大学,505,连锁经营与管理,3,495,
2021,1244,天津市职业大学,506,电子信息工程技术,3,510,144435
2021,1244,天津市职业大学,507,包装工程技术,3,495,
2021,1244,天津市职业大学,508,印刷媒体技术,5,495,
2021,1244,天津市职业大学,509,眼视光技术,4,513,140926
2021,1244,天津市职业大学,510,眼视光技术(镜片生产工艺),4,495,
2021,1244,天津市职业大学,511,智能医疗装备技术,2,495,
2021,1244,天津市职业大学,520,人力资源管理,2,507,147125
2021,1244,天津市职业大学,522,商务英语,2,510,144145
2021,1246,天津中医药大学(一流学科建设高校),001,中国语言文学类,5,597,45084
2021,1246,天津中医药大学(一流学科建设高校),002,中医学(拔尖创新人才培养模式改革),2,646,8648
2021,1246,天津中医药大学(一流学科建设高校),003,中医学(5+3一体化),2,645,9352
2021,1246,天津中医药大学(一流学科建设高校),004,中医学(5+3一体化，中医儿科学),2,641,11127
2021,1246,天津中医药大学(一流学科建设高校),005,中医学类,8,630,16988
2021,1246,天津中医药大学(一流学科建设高校),006,中西医临床医学,2,630,17229
2021,1246,天津中医药大学(一流学科建设高校),007,医学技术类,4,610,32665
2021,1246,天津中医药大学(一流学科建设高校),008,食品卫生与营养学,2,595,47294
2021,1246,天津中医药大学(一流学科建设高校),009,康复治疗学,3,600,42114
2021,1246,天津中医药大学(一流学科建设高校),010,护理学类,4,588,54127
2021,1246,天津中医药大学(一流学科建设高校),011,临床药学,2,623,22127
2021,1246,天津中医药大学(一流学科建设高校),012,药学类,4,617,27041
2021,1246,天津中医药大学(一流学科建设高校),013,中药学类,4,617,26642
2021,1246,天津中医药大学(一流学科建设高校),014,应用心理学,2,610,32697
2021,1246,天津中医药大学(一流学科建设高校),015,工商管理类,2,595,46930
2021,1246,天津中医药大学(一流学科建设高校),016,公共管理类,2,594,48142
2021,1246,天津中医药大学(一流学科建设高校),017,临床医学,3,630,17129
2021,1246,天津中医药大学(一流学科建设高校),018,中药学(拔尖学生培养基地班),2,613,30160
2021,1247,中国民航大学,001,工科试验班(中欧航空工程师),9,619,
2021,1247,中国民航大学,002,法学(航空法),3,611,31818
2021,1247,中国民航大学,003,英语(民航外语),6,599,43433
2021,1247,中国民航大学,004,信息与计算科学,3,599,43080
2021,1247,中国民航大学,005,应用气象学(航空气象),3,602,40479
2021,1247,中国民航大学,006,应用心理学,2,605,37301
2021,1247,中国民航大学,007,统计学(民航大数据),2,607,35383
2021,1247,中国民航大学,008,材料物理(无损检测与表面工程),3,595,46668
2021,1247,中国民航大学,009,材料化学,2,589,53516
2021,1247,中国民航大学,010,工科试验班(航空工程学院),12,591,51543
2021,1247,中国民航大学,011,电气工程及其自动化(航空电气),1,606,36665
2021,1247,中国民航大学,012,电子信息工程(航空电子),5,588,54083
2021,1247,中国民航大学,013,通信工程,6,593,48818
2021,1247,中国民航大学,014,自动化,6,586,56604
2021,1247,中国民航大学,015,计算机科学与技术,5,612,30721
2021,1247,中国民航大学,016,信息安全,5,603,39125
2021,1247,中国民航大学,017,土木工程,3,582,61520
2021,1247,中国民航大学,018,油气储运工程(机场供油工程),2,595,47332
2021,1247,中国民航大学,019,交通工程,4,607,35743
2021,1247,中国民航大学,020,交通运输(空中交通管制),4,608,34546
2021,1247,中国民航大学,021,交通管理(飞行运行管理),5,588,54195
2021,1247,中国民航大学,022,无人驾驶航空器系统工程,3,596,46562
2021,1247,中国民航大学,023,安全工程,6,579,64606
2021,1247,中国民航大学,024,工商管理类,4,591,51908
2021,1247,中国民航大学,025,公共事业管理,1,587,55206
2021,1247,中国民航大学,026,物流管理,6,574,70372
2021,1247,中国民航大学,027,工业工程(航空维修工程与管理),3,568,77531
2021,1247,中国民航大学,501,民航运输服务,3,545,104324
2021,1247,中国民航大学,502,民航安全技术管理,7,525,127286
2021,1247,中国民航大学,503,飞机机电设备维修,18,514,139835
2021,1247,中国民航大学,504,飞机机电设备维修(直升机),2,517,136832
2021,1247,中国民航大学,505,飞机电子设备维修,10,523,129771
2021,1247,中国民航大学,506,空中乘务,43,495,
2021,1248,天津天狮学院(民办),003,食品科学与工程类,2,536,114341
2021,1248,天津天狮学院(民办),004,生物工程,1,538,112832
2021,1248,天津天狮学院(民办),005,药学,1,546,103487
2021,1248,天津天狮学院(民办),006,医学技术类,2,513,141080
2021,1248,天津天狮学院(民办),007,工商管理类,3,543,106947
2021,1249,天津铁道职业技术学院,502,铁道信号自动控制,2,500,154586
2021,1301,保定电力职业技术学院,501,供用电技术,1,508,146303
2021,1302,北华航天工业学院,001,经济学,2,554,93899
2021,1302,北华航天工业学院,002,国际经济与贸易,2,558,88768
2021,1302,北华航天工业学院,003,社会工作,2,555,92844
2021,1302,北华航天工业学院,004,秘书学,2,555,92171
2021,1302,北华航天工业学院,005,英语,2,562,84268
2021,1302,北华航天工业学院,006,机械设计制造及其自动化,2,537,113162
2021,1302,北华航天工业学院,007,材料成型及控制工程,2,533,118034
2021,1302,北华航天工业学院,008,工业设计,2,532,118567
2021,1302,北华航天工业学院,009,车辆工程,2,536,114388
2021,1302,北华航天工业学院,010,测控技术与仪器,2,533,117476
2021,1302,北华航天工业学院,011,金属材料工程,2,529,122076
2021,1302,北华航天工业学院,012,复合材料与工程,2,526,126033
2021,1302,北华航天工业学院,013,电气工程与智能控制,2,534,116956
2021,1302,北华航天工业学院,014,电子信息工程,2,537,113535
2021,1302,北华航天工业学院,015,自动化,2,534,116722
2021,1302,北华航天工业学院,016,计算机科学与技术,2,553,95061
2021,1302,北华航天工业学院,017,空间信息与数字技术,2,534,116353
2021,1302,北华航天工业学院,018,土木工程,2,536,114433
2021,1302,北华航天工业学院,019,建筑环境与能源应用工程,2,530,121362
2021,1302,北华航天工业学院,020,道路桥梁与渡河工程,2,534,116947
2021,1302,北华航天工业学院,021,飞行器制造工程,2,545,103891
2021,1302,北华航天工业学院,022,工程造价,2,534,117320
2021,1302,北华航天工业学院,023,市场营销,3,548,100156
2021,1302,北华航天工业学院,024,会计学,2,559,88183
2021,1302,北华航天工业学院,025,人力资源管理,2,555,92860
2021,1302,北华航天工业学院,026,物流管理,2,550,98737
2021,1302,北华航天工业学院,027,电子商务,2,556,91589
2021,1304,燕京理工学院(民办),002,工程造价,1,498,156492
2021,1304,燕京理工学院(民办),003,自动化,1,496,158842
2021,1304,燕京理工学院(民办),004,数据科学与大数据技术,1,505,149531
2021,1304,燕京理工学院(民办),005,金融学,1,534,117314
2021,1304,燕京理工学院(民办),006,工商管理,1,540,110400
2021,1304,燕京理工学院(民办),007,财务管理,1,537,113131
2021,1304,燕京理工学院(民办),008,物流管理,1,518,135144
2021,1304,燕京理工学院(民办),009,会计学,1,551,97460
2021,1304,燕京理工学院(民办),010,审计学,1,537,113719
2021,1304,燕京理工学院(民办),011,法学,1,550,98299
2021,1304,燕京理工学院(民办),012,小学教育,1,561,85198
2021,1304,燕京理工学院(民办),014,英语,1,536,114958
2021,1305,沧州交通学院(民办),001,工商管理,10,511,143028
2021,1305,沧州交通学院(民办),002,财务管理,8,526,126121
2021,1305,沧州交通学院(民办),003,物流管理,8,523,129330
2021,1305,沧州交通学院(民办),004,金融工程,8,506,148072
2021,1305,沧州交通学院(民办),005,电子商务,10,523,129445
2021,1305,沧州交通学院(民办),006,交通运输,10,532,118638
2021,1305,沧州交通学院(民办),007,英语,8,514,139244
2021,1305,沧州交通学院(民办),008,商务英语,8,511,142691
2021,1307,北京社会管理职业学院,501,护理,2,495,
2021,1308,北京中医药大学东方学院(独立学院),001,中医学,3,567,78118
2021,1308,北京中医药大学东方学院(独立学院),002,针灸推拿学,3,560,86927
2021,1308,北京中医药大学东方学院(独立学院),003,中西医临床医学,3,562,83734
2021,1308,北京中医药大学东方学院(独立学院),004,中药学,2,556,91355
2021,1308,北京中医药大学东方学院(独立学院),005,中药制药,2,543,107148
2021,1308,北京中医药大学东方学院(独立学院),006,医学检验技术,2,552,96010
2021,1308,北京中医药大学东方学院(独立学院),007,护理学,2,548,100820
2021,1308,北京中医药大学东方学院(独立学院),008,工商管理,2,530,121300
2021,1308,北京中医药大学东方学院(独立学院),009,市场营销,2,526,126080
2021,1308,北京中医药大学东方学院(独立学院),010,公共事业管理,2,537,113839
2021,1308,北京中医药大学东方学院(独立学院),011,健康服务与管理,2,531,120047
2021,1310,承德医学院,001,临床医学,2,591,50996
2021,1311,东北大学秦皇岛分校(一流大学建设高校),001,经济学类,7,633,15198
2021,1311,东北大学秦皇岛分校(一流大学建设高校),002,外国语言文学类,5,633,15669
2021,1311,东北大学秦皇岛分校(一流大学建设高校),003,数学类,5,634,15010
2021,1311,东北大学秦皇岛分校(一流大学建设高校),004,机械类,6,626,20132
2021,1311,东北大学秦皇岛分校(一流大学建设高校),005,材料类,6,625,20991
2021,1311,东北大学秦皇岛分校(一流大学建设高校),006,电子信息类,9,632,16067
2021,1311,东北大学秦皇岛分校(一流大学建设高校),007,自动化类,8,630,17002
2021,1311,东北大学秦皇岛分校(一流大学建设高校),008,仪器类(智能光电感知),4,628,18457
2021,1311,东北大学秦皇岛分校(一流大学建设高校),009,计算机类,7,635,14174
2021,1311,东北大学秦皇岛分校(一流大学建设高校),010,工商管理类,16,630,17052
2021,1311,东北大学秦皇岛分校(一流大学建设高校),011,计算机科学与技术(中外合作办学),4,628,18322
2021,1311,东北大学秦皇岛分校(一流大学建设高校),012,通信工程(中外合作办学),4,625,20701
2021,1311,东北大学秦皇岛分校(一流大学建设高校),013,应用统计学(中外合作办学),2,621,23426
2021,1312,防灾科技学院,001,金融学,4,555,92545
2021,1312,防灾科技学院,002,广告学,9,557,90665
2021,1312,防灾科技学院,003,网络与新媒体,2,568,77448
2021,1312,防灾科技学院,004,地理科学,2,563,83637
2021,1312,防灾科技学院,005,地球物理学,2,548,100289
2021,1312,防灾科技学院,006,测控技术与仪器,3,531,119873
2021,1312,防灾科技学院,007,电气工程及其自动化,2,534,116745
2021,1312,防灾科技学院,008,通信工程,4,535,115279
2021,1312,防灾科技学院,009,计算机类,6,541,109197
2021,1312,防灾科技学院,010,物联网工程,4,539,111702
2021,1312,防灾科技学院,011,土木工程,1,544,105588
2021,1312,防灾科技学院,012,城市地下空间工程,4,525,127447
2021,1312,防灾科技学院,013,测绘工程,2,533,117646
2021,1312,防灾科技学院,014,地质工程,2,529,123064
2021,1312,防灾科技学院,015,勘查技术与工程,2,537,113219
2021,1312,防灾科技学院,016,地下水科学与工程,2,521,131702
2021,1312,防灾科技学院,017,应急技术与管理,2,549,99226
2021,1312,防灾科技学院,018,工程管理,2,533,118232
2021,1312,防灾科技学院,019,工商管理,3,552,96309
2021,1312,防灾科技学院,020,会计学,2,563,82710
2021,1313,邯郸学院,001,生物科学(师范),3,564,82190
2021,1313,邯郸学院,002,统计学,3,553,94918
2021,1313,邯郸学院,003,物理学(师范),3,537,113374
2021,1313,邯郸学院,005,教育学类(师范),3,560,86882
2021,1315,河北大学,001,历史学类,3,601,40941
2021,1315,河北大学,002,新闻传播学类,2,609,33723
2021,1315,河北大学,003,经济学,3,596,45849
2021,1315,河北大学,004,法学,2,619,25520
2021,1315,河北大学,005,哲学,3,595,47551
2021,1315,河北大学,006,新能源材料与器件,2,582,60966
2021,1315,河北大学,007,电子信息科学与技术,3,589,53520
2021,1315,河北大学,008,化学,3,587,55876
2021,1315,河北大学,009,电气工程及其自动化,2,595,47043
2021,1315,河北大学,010,自动化,3,586,56565
2021,1315,河北大学,011,土木工程,2,584,58593
2021,1317,河北工程大学,001,地理信息科学,3,569,76339
2021,1317,河北工程大学,002,机械类,7,552,96644
2021,1317,河北工程大学,003,能源与动力工程,2,557,89685
2021,1317,河北工程大学,004,电气工程及其自动化,2,564,81928
2021,1317,河北工程大学,005,电子信息工程,4,558,88613
2021,1317,河北工程大学,006,通信工程,2,559,87881
2021,1317,河北工程大学,007,光电信息科学与工程,2,557,90038
2021,1317,河北工程大学,008,自动化,2,554,93174
2021,1317,河北工程大学,009,计算机类,2,572,72484
2021,1317,河北工程大学,010,数据科学与大数据技术,2,564,81880
2021,1317,河北工程大学,011,土木工程,2,565,80215
2021,1317,河北工程大学,012,建筑环境与能源应用工程,2,548,100590
2021,1317,河北工程大学,013,给排水科学与工程,4,539,110826
2021,1317,河北工程大学,014,道路桥梁与渡河工程,2,540,109540
2021,1317,河北工程大学,015,水利水电工程,2,553,94367
2021,1317,河北工程大学,016,化学工程与工艺,2,560,86887
2021,1317,河北工程大学,017,交通工程,2,559,87617
2021,1317,河北工程大学,018,环境工程,2,546,103215
2021,1317,河北工程大学,019,城乡规划,2,571,73396
2021,1317,河北工程大学,020,安全工程,2,539,110620
2021,1317,河北工程大学,021,工程管理,4,540,109632
2021,1317,河北工程大学,022,工商管理类,4,563,83390
2021,1317,河北工程大学,023,过程装备与控制工程,2,542,107654
2021,1318,河北工程大学科信学院(独立学院),001,机械设计制造及其自动化,3,501,153390
2021,1318,河北工程大学科信学院(独立学院),002,车辆工程,2,495,159466
2021,1318,河北工程大学科信学院(独立学院),003,电气工程及其自动化,2,507,146923
2021,1318,河北工程大学科信学院(独立学院),004,电子信息工程,2,518,135359
2021,1318,河北工程大学科信学院(独立学院),005,通信工程,2,499,155487
2021,1318,河北工程大学科信学院(独立学院),006,自动化,2,509,144779
2021,1318,河北工程大学科信学院(独立学院),007,计算机科学与技术,2,520,133317
2021,1318,河北工程大学科信学院(独立学院),008,土木工程,2,517,135846
2021,1318,河北工程大学科信学院(独立学院),009,建筑环境与能源应用工程,2,496,158617
2021,1318,河北工程大学科信学院(独立学院),010,给排水科学与工程,2,500,154483
2021,1318,河北工程大学科信学院(独立学院),011,水利水电工程,2,544,105084
2021,1318,河北工程大学科信学院(独立学院),012,工程管理,2,511,142785
2021,1321,河北建筑工程学院,001,土木工程,2,540,110209
2021,1321,河北建筑工程学院,002,电气工程及其自动化,1,544,105060
2021,1321,河北建筑工程学院,003,建筑电气与智能化,2,535,116238
2021,1321,河北建筑工程学院,004,建筑学,1,570,74562
2021,1321,河北建筑工程学院,006,工程造价,1,540,109542
2021,1321,河北建筑工程学院,007,物联网工程,1,534,116274
2021,1321,河北建筑工程学院,008,能源动力类,2,529,122178
2021,1321,河北建筑工程学院,009,机械设计制造及其自动化,1,537,113564
2021,1321,河北建筑工程学院,010,车辆工程,2,531,120420
2021,1323,河北金融学院,001,统计学类,2,528,123198
2021,1323,河北金融学院,002,外国语言文学类,2,555,91921
2021,1323,河北金融学院,003,经济与贸易类,2,556,91681
2021,1323,河北金融学院,004,经济学类,7,554,93725
2021,1323,河北金融学院,005,计算机类,1,552,96360
2021,1323,河北金融学院,006,金融学类,2,567,79012
2021,1323,河北金融学院,007,互联网金融,2,555,92343
2021,1323,河北金融学院,008,金融工程,4,555,92064
2021,1323,河北金融学院,009,精算学,3,558,88671
2021,1323,河北金融学院,010,会计学(中外合作办学),4,554,93702
2021,1323,河北金融学院,011,财务管理(中外合作办学),1,561,85144
2021,1324,河北经贸大学,001,国际经济与贸易,4,577,67268
2021,1324,河北经贸大学,002,电子商务,4,564,81801
2021,1324,河北经贸大学,003,金融学类,4,583,59779
2021,1324,河北经贸大学,004,财政学类,4,574,71078
2021,1324,河北经贸大学,005,会计学,5,581,62129
2021,1324,河北经贸大学,006,工商管理类,6,577,67465
2021,1324,河北经贸大学,007,物流管理,3,565,81191
2021,1324,河北经贸大学,008,新闻传播学类,4,575,69897
2021,1324,河北经贸大学,009,日语,2,571,74251
2021,1324,河北经贸大学,010,商务英语,4,570,75538
2021,1324,河北经贸大学,011,数学类,5,551,97394
2021,1324,河北经贸大学,012,统计学类,5,571,73714
2021,1324,河北经贸大学,013,旅游管理类,5,560,86324
2021,1325,河北经贸大学经济管理学院(独立学院),001,国际经济与贸易,20,533,118250
2021,1326,河北科技大学,001,电气工程及其自动化,4,560,86835
2021,1326,河北科技大学,002,过程装备与控制工程,2,549,99356
2021,1326,河北科技大学,003,机械类,6,551,96851
2021,1326,河北科技大学,004,电子信息类,6,556,91524
2021,1326,河北科技大学,005,应用物理学,3,555,92518
2021,1326,河北科技大学,006,应用化学,3,558,88743
2021,1326,河北科技大学,007,化工与制药类,6,558,88847
2021,1328,河北科技师范学院,001,电气工程及其自动化,4,536,114113
2021,1328,河北科技师范学院,002,机械设计制造及其自动化,4,533,117421
2021,1328,河北科技师范学院,003,计算机科学与技术,4,537,113278
2021,1328,河北科技师范学院,004,网络工程,4,535,115681
2021,1328,河北科技师范学院,005,意大利语,4,547,102180
2021,1328,河北科技师范学院,006,英语(师范),4,572,72900
2021,1328,河北科技师范学院,007,市场营销,4,551,97418
2021,1328,河北科技师范学院,008,物流管理,4,551,97689
2021,1329,华北理工大学,001,高分子材料与工程,1,581,62198
2021,1329,华北理工大学,002,复合材料与工程,2,564,82313
2021,1329,华北理工大学,003,自动化,1,564,81935
2021,1329,华北理工大学,004,预防医学,4,588,54955
2021,1329,华北理工大学,005,卫生检验与检疫,2,573,71080
2021,1329,华北理工大学,006,会计学,2,587,56271
2021,1329,华北理工大学,007,康复治疗学,3,569,75730
2021,1329,华北理工大学,008,护理学,2,574,70592
2021,1329,华北理工大学,009,化学,1,589,52996
2021,1329,华北理工大学,010,应用化学,2,560,86913
2021,1329,华北理工大学,011,化学工程与工艺,3,567,78737
2021,1329,华北理工大学,012,车辆工程,1,554,93458
2021,1329,华北理工大学,013,临床医学,2,607,35289
2021,1329,华北理工大学,014,经济统计学,2,578,65847
2021,1329,华北理工大学,015,金融学,2,589,53153
2021,1329,华北理工大学,016,国际经济与贸易,2,571,74055
2021,1329,华北理工大学,017,口腔医学,2,618,25930
2021,1329,华北理工大学,018,英语,2,577,66983
2021,1329,华北理工大学,019,匈牙利语,3,564,81734
2021,1329,华北理工大学,020,翻译,2,577,67583
2021,1329,华北理工大学,021,药学,3,572,72871
2021,1329,华北理工大学,022,药物制剂,2,567,78588
2021,1329,华北理工大学,023,中药学,2,572,73259
2021,1329,华北理工大学,024,中医学,3,594,48144
2021,1329,华北理工大学,025,针灸推拿学,3,577,67132
2021,1329,华北理工大学,026,中西医临床医学,2,592,50399
2021,1329,华北理工大学,027,电气工程及其自动化(中外合作办学),5,543,106294
2021,1329,华北理工大学,028,化学(中外合作办学),4,552,95612
2021,1329,华北理工大学,029,机械设计制造及其自动化(中外合作办学),5,541,108406
2021,1329,华北理工大学,501,建设工程管理,4,498,156679
2021,1329,华北理工大学,502,机械制造及自动化,3,500,154686
2021,1329,华北理工大学,503,电气自动化技术,3,497,157609
2021,1330,河北师范大学,001,法学类,2,600,42540
2021,1330,河北师范大学,002,软件工程,3,584,59458
2021,1330,河北师范大学,003,计算机类,2,605,36895
2021,1330,河北师范大学,004,教育技术学(师范),2,618,26116
2021,1330,河北师范大学,005,生物技术(中外合作办学),2,548,101273
2021,1330,河北师范大学,006,生物科学类,1,613,29676
2021,1330,河北师范大学,007,数学类,2,594,47710
2021,1330,河北师范大学,008,中国语言文学类,1,621,23651
2021,1330,河北师范大学,009,物理学类,2,583,60731
2021,1330,河北师范大学,010,建筑环境与能源应用工程,2,554,93941
2021,1330,河北师范大学,011,地理科学类,1,614,29375
2021,1331,河北医科大学,001,临床医学(5+3一体化),5,638,12701
2021,1331,河北医科大学,002,临床医学,9,626,20301
2021,1331,河北医科大学,003,麻醉学,3,620,24081
2021,1331,河北医科大学,004,公共卫生与预防医学类,2,600,42249
2021,1331,河北医科大学,005,药学类,3,588,54134
2021,1331,河北医科大学,006,医学检验技术,3,578,65937
2021,1331,河北医科大学,007,护理学类,5,570,75130
2021,1332,河北医科大学临床学院(独立学院),001,临床医学,6,559,87532
2021,1332,河北医科大学临床学院(独立学院),002,中西医临床医学,2,570,75240
2021,1332,河北医科大学临床学院(独立学院),003,医学检验技术,2,554,93839
2021,1332,河北医科大学临床学院(独立学院),004,护理学,5,550,98375
2021,1333,衡水学院,001,日语,2,555,91962
2021,1333,衡水学院,002,国际经济与贸易,2,553,95093
2021,1333,衡水学院,003,人力资源管理,2,555,92635
2021,1333,衡水学院,004,物联网工程,2,537,113906
2021,1334,华北电力大学(保定)(一流学科建设高校),001,外国语言文学类,4,629,18268
2021,1334,华北电力大学(保定)(一流学科建设高校),002,经济学类,3,619,24883
2021,1334,华北电力大学(保定)(一流学科建设高校),003,法学类,2,635,14518
2021,1334,华北电力大学(保定)(一流学科建设高校),004,数学类,4,625,20897
2021,1334,华北电力大学(保定)(一流学科建设高校),005,物理学类,2,628,18420
2021,1334,华北电力大学(保定)(一流学科建设高校),006,机械类,9,622,22833
2021,1334,华北电力大学(保定)(一流学科建设高校),007,能源动力类(能动),10,624,21270
2021,1334,华北电力大学(保定)(一流学科建设高校),008,电气类,17,640,11378
2021,1334,华北电力大学(保定)(一流学科建设高校),009,电子信息类,7,632,16304
2021,1334,华北电力大学(保定)(一流学科建设高校),010,自动化类,7,633,15515
2021,1334,华北电力大学(保定)(一流学科建设高校),011,计算机类,11,628,18492
2021,1334,华北电力大学(保定)(一流学科建设高校),012,土木类,2,624,21511
2021,1334,华北电力大学(保定)(一流学科建设高校),013,环境科学与工程类,11,616,27370
2021,1334,华北电力大学(保定)(一流学科建设高校),014,管理科学与工程类,7,621,23405
2021,1334,华北电力大学(保定)(一流学科建设高校),015,工商管理类,6,607,35747
2021,1334,华北电力大学(保定)(一流学科建设高校),016,公共管理类,4,629,18072
2021,1334,华北电力大学(保定)(一流学科建设高校),017,工业工程类,1,626,20098
2021,1334,华北电力大学(保定)(一流学科建设高校),018,能源动力类(储能),1,632,16077
2021,1336,华北科技学院,001,应急技术与管理,2,569,76613
2021,1336,华北科技学院,002,安全工程,3,539,111373
2021,1336,华北科技学院,003,城市地下空间工程,2,531,120592
2021,1336,华北科技学院,004,材料科学与工程,7,547,101325
2021,1336,华北科技学院,005,机械设计制造及其自动化,3,537,113171
2021,1336,华北科技学院,006,电气工程及其自动化,3,542,107698
2021,1336,华北科技学院,007,材料成型及控制工程,9,526,126323
2021,1336,华北科技学院,008,电子信息工程,8,541,108777
2021,1336,华北科技学院,009,自动化,3,541,109177
2021,1336,华北科技学院,010,通信工程,7,534,116250
2021,1336,华北科技学院,011,计算机科学与技术,2,554,93994
2021,1336,华北科技学院,012,会计学,3,559,88014
2021,1336,华北科技学院,013,土木工程,8,531,119794
2021,1336,华北科技学院,014,法学,2,573,72121
2021,1336,华北科技学院,015,汉语国际教育,8,553,95091
2021,1336,华北科技学院,016,网络与新媒体,9,557,89976
2021,1336,华北科技学院,017,英语,6,557,89862
